MatchId,Player,Team,Rating_Q1,Rating_Q2,Rating_Q3,Rating_Q4,RatingPoints,EstimatedRating,Equity_PreClearance,Equity_PostClearance,Equity_Possession,Equity_BallUse,Supercoach,DreamTeamPoints,TimeOnGround,Kicks,Handballs,Disposals,DisposalEfficiency,MetresGained,AssistedMetresGained,Inside50s,Turnovers,Tackles,PressureActs,KickIns,ContestedPossessions,GroundBallGets,PostClearanceContestedPossessions,PostClearanceGroundBallGets,HandballReceives,Intercepts,Marks,InterceptMarks,ContestedMarks,CentreBounceAttendancePercentage,TotalClearances,FirstPossessions,RuckContests,Hitouts,HitoutsToAdvantage,ShotsAtGoal,Goals,Behinds,xScore,xScoreRating,GoalAssists,ScoreInvolvements,ScoreLaunches
20262204,Josaia Delana,Greater Western Sydney,2.4,12.6,5.4,6.8,27.1,3.65,3.7,22.3,11.1,15.2,113,81,80,15,5,20,65,496,142,5,2,3,16,0,14,8,10,6,3,10,3,2,0,0,4,3,0,0,0,2,1,0,4.6,1.4,2,7,4
20262204,Matt Rowell,Gold Coast,6.6,2.4,9.8,6.7,25.4,13.63,13.9,5.3,12.3,7.7,174,182,83,28,12,40,50,881,297,10,13,16,30,0,21,15,8,8,8,4,4,1,0,88,17,14,0,0,0,0,0,0,0,0,1,7,1
20262204,Touk Miller,Gold Coast,1.9,6.9,8.9,4.2,22,12.51,8.7,9.1,7.1,8.8,157,131,84,14,9,23,73.9,428,184,4,5,9,18,0,9,6,4,3,9,5,5,1,0,72,3,3,0,0,0,3,3,0,9.7,8.3,0,7,4
20262204,Ned Moyle,Gold Coast,7.4,3.4,5.3,0.9,16.9,10.87,9.9,3.4,6.3,-1,118,95,86,3,8,11,72.7,66,162,1,1,2,9,0,9,5,0,0,2,1,1,1,0,84,7,8,110,60,19,0,0,0,0,0,0,6,6
20262204,Bailey Humphrey,Gold Coast,1.2,2.4,4.6,7.1,15.3,9.24,8.6,4.3,7.5,6.7,109,71,85,10,9,19,73.7,231,155,3,4,3,15,0,11,9,5,5,4,0,2,0,0,8,4,6,0,0,0,5,2,2,16.5,-2.5,1,8,1
20262204,Xavier O'Halloran,Greater Western Sydney,5.3,8.6,-0.7,1.9,15.1,8.3,7.6,2.4,9.4,2,77,53,89,8,7,15,40,268,29,2,5,5,22,0,13,7,5,4,3,3,0,0,0,44,8,10,0,0,0,1,0,0,2,-2,0,3,1
20262204,Leonardo Lombard,Gold Coast,0.2,6.9,6.8,1.2,15,8.78,2.6,9,8.5,3.4,76,68,79,8,15,23,65.2,210,231,1,5,2,11,0,9,7,7,7,10,4,1,0,0,8,2,2,0,0,0,1,1,0,3.4,2.6,0,5,1
20262204,Toby Greene,Greater Western Sydney,-0.1,8.2,5.4,1.5,15,10.91,5.9,7.8,10.7,3,90,85,87,13,5,18,22.2,349,65,7,3,7,18,0,17,13,6,5,0,3,0,0,0,28,8,9,0,0,0,3,2,0,12.3,-0.3,0,5,3
20262204,Wil Powell,Gold Coast,2.6,7.2,1.8,3.3,14.8,9.43,-0.1,9.7,5.6,4.1,115,96,86,12,6,18,77.8,447,220,4,2,7,17,4,8,6,6,5,0,9,5,2,0,0,1,2,0,0,0,1,1,0,2.2,3.8,0,3,2
20262204,Harry Himmelberg,Greater Western Sydney,2.6,5.6,4.5,1.1,13.9,9.62,0,13,3.8,0.6,68,49,77,6,5,11,45.5,167,76,3,4,5,9,0,5,4,5,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20262204,Stephen Coniglio,Greater Western Sydney,5.5,2.2,2,3.7,13.3,9.29,2.2,9.1,6.3,5.5,71,74,79,14,5,19,47.4,256,195,2,4,4,19,0,10,9,7,7,4,6,0,0,0,44,1,3,0,0,0,1,1,0,3.1,2.9,0,4,1
20262204,Harvey Thomas,Greater Western Sydney,7,2.3,2.5,1.2,13,10.62,4.9,3.8,8.6,1.9,101,64,90,11,9,20,70,227,243,0,4,2,14,0,13,11,6,4,6,4,1,0,0,0,4,3,0,0,0,2,1,1,6.4,0.6,1,3,1
20262204,Lachie Whitfield,Greater Western Sydney,4.2,2.9,1.7,3.6,12.4,10.07,0.7,10.5,5.9,4.8,110,105,81,20,6,26,80.8,655,402,4,5,3,16,8,5,5,5,5,4,5,7,2,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1
